59	158	1
60	75	1
60	84	2
60	121	1
60	135	1
60	141	1
61	62	1
61	75	1
61	81	1
61	100	2
61	107	1
61	135	2
61	152	1
62	100	1
62	105	1
62	135	2
63	77	1
63	148	1
65	75	3
65	84	2
65	95	1
65	100	2
65	105	2
65	121	2
65	123	2
65	132	1
65	135	1
65	138	1
65	141	2
65	143	2
66	75	1
66	84	2
66	85	1
66	100	1
66	137	1
67	75	3
67	84	2
67	101	1
67	105	1
67	141	1
67	148	1
67	149	1
68	83	1
68	100	1
68	141	1
70	75	1
70	84	1
70	100	1
70	121	1
70	130	1
70	137	1
70	141	1
70	143	2
73	102	1
74	152	1
75	78	2
75	79	1
75	81	1
75	82	1
75	83	3
75	84	13
75	85	5
75	87	4
75	91	2
75	93	1
75	94	1
75	95	1
75	99	1
75	100	17
75	102	4
75	105	6
75	106	2
75	108	10
75	111	7
75	116	2
75	117	1
75	121	9
75	126	1
75	129	3
75	130	3
75	132	4
75	133	3
75	135	8
75	136	2
75	137	8
75	138	1
75	140	2
75	141	2
75	143	6
75	144	1
75	146	2
75	147	1
75	149	2
75	150	2
75	152	3
75	155	6
75	156	5
75	158	6
77	108	1
77	130	1
77	142	1
77	152	2
78	84	1
78	155	1
79	84	2
79	85	1
79	95	1
79	100	1
79	141	1
81	100	1
81	105	1
81	131	1
81	144	1
81	148	3
81	152	1
82	83	1
82	84	1
82	105	1
82	123	1
82	143	1
83	84	7
83	85	7
83	87	2
83	100	13
83	105	4
83	108	4
83	111	1
83	114	1
83	117	1
83	122	1
83	123	1
83	129	1
83	130	1
83	135	6
83	136	1
83	137	5
83	141	4
83	143	3
83	150	1
83	155	1
83	158	1
84	85	21
84	87	3
84	91	1
84	93	1
84	95	4
84	100	32
84	102	3
84	105	10
84	106	1
84	108	12
84	112	1
84	116	1
84	117	2
84	121	9
84	122	1
84	123	4
84	126	1
84	129	4
84	130	2
84	131	1
84	132	3
84	135	14
84	136	2
84	137	13
84	140	3
84	141	11
84	143	10
84	148	2
84	149	2
84	150	1
84	152	4
84	154	1
84	155	4
84	156	4
85	87	1
85	91	1
85	95	2
85	100	8
85	105	5
85	121	3
85	137	3
85	140	1
85	141	4
85	143	5
85	145	1
85	152	1
85	155	1
87	91	1
87	99	1
87	100	4
87	102	1
87	105	2
87	108	1
87	112	1
87	121	3
87	122	2
87	125	1
87	133	1
87	135	1
87	137	1
87	141	1
87	143	1
87	149	1
87	155	2
87	156	2
90	100	1
90	105	1
90	106	1
91	95	2
91	100	2
91	108	1
91	122	1
91	140	1
91	145	1
91	149	2
93	103	1
93	105	1
93	149	1
94	100	1
94	102	1
94	121	1
94	148	1
94	149	2
95	99	3
95	100	6
95	102	2
95	103	2
95	106	2
95	109	1
95	111	1
95	113	1
95	121	2
95	124	1
95	135	1
95	152	4
95	158	1
97	105	1
99	100	1
99	121	2
99	123	1
99	140	1
99	141	1
99	145	1
99	148	1
100	102	4
100	103	1
100	105	7
100	106	1
100	108	10
100	111	3
100	112	1
100	117	3
100	121	16
100	123	2
100	125	3
100	126	1
100	129	1
100	132	3
100	133	2
100	134	2
100	135	6
100	136	3
100	137	11
100	138	1
100	140	3
100	141	6
100	143	11
100	145	2
100	148	2
100	149	2
100	150	2
100	152	1
100	155	5
100	156	6
100	158	4
100	159	2
101	148	1
102	105	1
102	121	1
102	141	2
102	149	1
102	155	1
103	105	1
103	113	1
103	149	2
104	108	1
104	148	1
105	106	1
105	108	5
105	109	1
105	115	1
105	117	1
105	121	1
105	129	1
105	130	1
105	132	2
105	135	6
105	136	1
105	137	2
105	140	2
105	141	1
105	143	3
105	149	1
105	150	1
105	152	3
105	155	1
105	156	4
105	158	1
107	141	1
108	117	2
108	121	4
108	123	2
108	129	2
108	135	1
108	136	1
108	137	4
108	140	2
108	141	5
108	143	6
108	148	1
108	149	1
108	152	1
108	155	3
108	158	1
111	121	1
111	137	1
111	141	1
111	143	2
111	148	1
113	148	1
114	149	1
116	117	1
116	121	1
116	136	1
116	137	1
116	141	1
116	143	1
117	121	1
117	136	1
117	137	3
117	143	1
117	155	2
117	158	1
120	148	1
121	123	2
121	124	3
121	126	2
121	129	1
121	130	2
121	132	9
121	133	7
121	134	2
121	135	3
121	136	3
121	137	5
121	138	2
121	140	2
121	141	4
121	143	6
121	148	5
121	149	4
121	152	3
121	156	16
121	158	4
121	160	1
123	130	1
123	132	2
123	133	1
123	135	1
123	136	1
123	137	1
123	138	1
123	141	1
123	143	2
123	150	1
123	155	2
123	156	4
123	160	1
124	141	1
124	149	1
124	152	1
124	156	2
125	135	1
125	152	1
126	132	2
126	133	2
126	155	1
126	156	2
126	158	1
128	149	1
129	135	2
129	136	1
129	140	1
129	141	1
129	143	3
129	152	1
129	155	3
129	158	1
130	140	1
130	141	1
131	143	1
132	133	5
132	137	1
132	138	1
132	141	2
132	156	5
132	158	1
133	135	1
133	138	2
133	141	1
133	143	1
133	156	7
133	158	2
133	160	1
134	141	2
135	136	1
135	137	6
135	140	3
135	141	5
135	143	2
135	145	1
135	147	1
135	148	5
135	149	2
136	137	2
136	140	1
136	141	2
136	143	2
136	155	2
137	140	3
137	141	9
137	143	2
137	149	1
137	154	1
137	155	5
137	156	1
137	158	1
138	156	5
140	141	2
140	155	2
141	143	5
141	150	1
141	152	1
141	155	6
141	156	3
141	158	2
141	159	1
143	148	1
143	155	2
143	156	5
143	158	1
145	149	2
147	157	1
148	149	4
148	152	1
152	156	1
154	155	1
155	158	2
156	158	2
