115	8244	1
115	8315	2
115	8351	3
115	8373	4
115	8374	3
115	8378	3
115	8380	2
115	8385	2
115	8387	1
115	8475	4
115	8476	3
115	8574	3
115	8605	7
115	8624	2
115	8672	4
115	8673	9
115	8699	2
115	8701	3
115	8722	4
115	8723	10
115	8801	2
115	8851	11
115	8857	4
115	8918	7
115	8919	3
115	8974	13
115	9029	4
115	9079	3
115	9122	2
115	9135	5
115	9163	3
115	9246	2
115	9252	2
115	9254	1
115	9256	2
115	9258	3
115	9260	5
115	9284	35
115	9417	2
115	9482	4
115	9487	4
115	9501	1
115	9533	2
115	9579	3
115	9597	2
115	9614	2
115	9700	6
115	9701	2
115	9806	3
115	9920	3
115	9995	11
115	10027	20
115	10072	9
115	10118	4
115	10342	3
115	10444	5
115	10460	3
115	10487	3
115	10499	2
115	10503	1
115	10512	2
115	10513	2
115	10515	5
115	10556	5
115	10557	2
115	10559	4
115	10561	4
115	10584	1
115	10621	1
115	10677	13
115	10678	4
115	10709	3
115	10731	4
115	10734	3
115	10766	5
115	10803	5
115	10866	1
115	10900	7
115	10921	2
115	10949	4
115	10950	1
115	10990	4
115	11026	1
115	11045	2
115	11078	1
115	11079	2
115	11086	1
115	11132	3
115	11178	2
115	11234	18
115	11240	22
115	11288	1
115	11361	2
115	11424	7
115	11425	3
115	11491	6
115	11492	6
115	11502	1
115	11517	3
115	11536	2
115	11539	4
115	11575	1
115	11647	1
115	11698	2
115	11734	3
115	11777	6
115	11820	2
140	142	4
140	207	1
140	208	1
140	209	1
140	213	1
140	215	2
140	221	1
140	286	3
140	343	1
140	379	1
140	380	1
140	438	1
140	518	1
140	519	1
140	521	6
140	529	1
140	542	1
140	589	2
140	654	1
140	771	1
140	910	1
140	1053	3
140	1249	1
140	1447	2
140	1448	1
140	1449	2
140	1758	1
140	1783	1
140	1876	1
140	1949	7
140	2008	3
140	2011	1
140	2025	1
140	2326	2
140	2390	1
140	2519	1
140	2526	1
140	2592	1
140	2593	1
140	2699	1
140	2803	1
140	2839	1
140	3251	1
140	3401	4
140	3450	1
140	3879	1
140	3974	2
140	3989	2
140	4006	1
140	4008	1
140	4242	1
140	4287	1
140	4411	3
140	4430	2
140	4436	2
140	4471	1
140	4476	1
140	4683	5
140	4710	3
140	4729	5
140	4775	1
140	4803	1
140	5249	1
140	5302	1
140	5382	2
140	5488	3
140	5530	3
140	5664	1
140	5792	1
140	5796	1
140	5834	1
140	5838	3
140	5994	1
140	6044	2
140	6077	1
